過故斛斯校書莊二首老儒艱難時病於庸蜀歎其沒後方授一官 // 3245,3.,PDF
揚旗 // 3229,3.,PDF
立秋日雨院中有作 // 3256,3.,PDF
奉和軍城早秋 // 3263,3.,PDF
院中晚晴懷西郭茅舍 // 3266,3.,PDF
到村 // 3268,3.,PDF
宿府 // 3273,3.,PDF
遣悶奉呈嚴公二十韻 // 3276,3.,PDF
西山三首 // 2969,3.,PDF
戲題寄上漢中王三首時王在梓州初至斷酒不飲篇中有戯述 // 2674,3.,PDF
贈王二十四侍御契四十韻 // 3183,3.,PDF
送舍弟穎赴齊州三首 // 3299,3.,PDF
嚴鄭公堦下新松 // 3283,3.,PDF
嚴鄭公宅同詠竹 // 3285,3.,PDF
奉觀嚴鄭公廳事岷山沱江畫圖十韻 // 3293,3.,PDF
晚秋陪嚴鄭公摩訶池泛舟 // 3287,3.,PDF
初冬 // 3319,3.,PDF
太子張舍人遺織成褥段 // 3249,3.,PDF
至後 // 3328,3.,PDF
從韋二明府續處覓綿竹 // 1917,3.,PDF
舍弟占歸草堂檢校聊示此詩 // 3011,3.,PDF
觀李固請司馬弟山水圖三首 // 3322,3.,PDF
贈别賀蘭銛 // 3088,3.,PDF
正月三日歸溪上有作簡院內諸公 // 3337,3.,PDF
敝廬遣興奉寄嚴公 // 3339,3.,PDF
春日江村五首 // 3346,3.,PDF
奉送崔都水翁下峽 // 2766,3.,PDF
題郪縣郭三十二明府茅屋壁 // 2917,3.,PDF
惠義寺送王少尹赴成都 // 2817,3.,PDF
送竇九歸成都 // 2913,3.,PDF
隨章留後新亭會送諸君 // 2896,3.,PDF
軍中醉歌寄沈八劉叟 // 3234,3.,PDF
收京 // 3049,3.,PDF
巴西聞收京送班司馬入京 // 3052,3.,PDF
漢州王大録事宅作 // 2845,3.,PDF
送王侍御往東川放生池祖席 // 3331,3.,PDF
長吟 // 3370,3.,PDF
絶句四首 // 3224,3.,PDF
營屋 // 3365,3.,PDF
王十五司馬弟出郭相訪兼遺營茅屋貲 // 1912,3.,PDF
絶句三首 // 3361,3.,PDF
去蜀 // 3390,3.,PDF
狂歌行贈四兄 // 3396,3.,PDF
宴戎州楊使君東樓 // 3401,3.,PDF
渝州候嚴六侍御不到先下峽 // 3405,3.,PDF
撥悶 // 3408,3.,PDF
聞高常侍亡忠州作 // 3425,3.,PDF
宴忠州使君姪宅 // 3412,3.,PDF
禹廟 // 3415,3.,PDF
題忠州龍興寺所居院壁 // 3419,3.,PDF
哭嚴僕射歸櫬 // 3422,3.,PDF
贈鄭十八賁 // 3511,3.,PDF
雲安九日鄭十八攜酒陪諸公宴 // 3436,3.,PDF
答鄭十七郎一絶 // 3438,3.,PDF
懷錦水居止二首 // 3459,3.,PDF
八哀詩八首 // 3955,3.,PDF
八哀詩八首 // 3955,3.,PDF
别常徵君 // 3440,3.,PDF
折檻行 // 4355,3.,PDF
别蔡十四著作 // 3516,3.,PDF
十二月一日三首 // 3473,3.,PDF
又雪 // 3480,3.,PDF
子規 // 3498,3.,PDF
客居 // 3504,3.,PDF
客堂 // 3537,3.,PDF
寄常徵君 // 3521,3.,PDF
寄岑嘉州 // 3525,3.,PDF
水閣朝霽奉簡嚴雲安 // 3488,3.,PDF
杜鵑 // 3491,3.,PDF
題桃樹 // 3148,3.,PDF
移居夔州郭 // 3529,3.,PDF
舡下夔州郭宿雨濕不得上岸别王二十判官 // 3531,3.,PDF
漫成一絶 // 3535,3.,PDF
長江二首 // 3442,3.,PDF
承聞故房相公靈櫬自閬州啓殯歸葬東都有作二首 // 3447,3.,PDF
贈崔十三評事公輔 // 3598,3.,PDF
曉望白帝城鹽山 // 4373,3.,PDF
將曉二首 // 3454,3.,PDF
遣愁 // 3935,3.,PDF
石硯詩 // 0338,3.,PDF
三韻三首 // 3381,3.,PDF
園官送菜 // 4546,3.,PDF
崔評事弟許相迎不到應慮老夫見泥雨怯出必愆佳期走筆戲簡 // 4382,3.,PDF
武侯廟 // 3569,3.,PDF
古柏行 // 3575,3.,PDF
八陳圖 // 3572,3.,PDF
負薪行 // 3583,3.,PDF
最能行 // 3587,3.,PDF
王十五前閣會 // 4377,3.,PDF
寄韋有夏郎中 // 3550,3.,PDF
上白帝城二首 // 3556,3.,PDF
槐葉冷淘 // 4573,3.,PDF
雨 // 3483,3.,PDF
峽中覽物 // 3591,3.,PDF
灩澦 // 4620,3.,PDF
送李功曹之荆州充鄭侍御判官重贈 // 4180,3.,PDF
白帝 // 3740,3.,PDF
七月一日題終明府水樓二首 // 4634,3.,PDF
夜雨 // 4711,3.,PDF
更題 // 4714,3.,PDF
峽隘 // 5377,3.,PDF
寄劉峽州伯華使君四十韻 // 4892,3.,PDF
近聞 // 3502,3.,PDF
寄董卿嘉榮十韻 // 3258,3.,PDF
西閣二首 // 3873,3.,PDF
西閣雨望 // 3870,3.,PDF
上卿翁修武侯廟 // 5247,3.,PDF
孤雁 // 4997,3.,PDF
黄草 // 3743,3.,PDF
白鹽山 // 3734,3.,PDF
覆舟二首 // 3885,3.,PDF
懷灞上遊 // 4413,3.,PDF
存歿口號二首 // 3899,3.,PDF
日暮 // 5015,3.,PDF
晚晴 // 3712,3.,PDF
哭王彭州掄 // 4184,3.,PDF
秋日寄題鄭監湖上亭三首 // 3947,3.,PDF
秋清 // 5155,3.,PDF
九日諸人集于林 // 3937,3.,PDF
九日五首 // 5081,3.,PDF
諸將五首 // 3763,3.,PDF
月 // 5148,3.,PDF
上白帝城 // 3553,3.,PDF
别崔潩因寄薛據孟雲卿 // 4769,3.,PDF
宿江邊閣 // 3867,3.,PDF
殿中楊監見示張旭草書圖 // 3714,3.,PDF
楊監又出畫鷹十二扇 // 3718,3.,PDF
送殿中楊監赴蜀見相公 // 3721,3.,PDF
夜宿西閣曉呈元二十一曹長 // 4248,3.,PDF
西閣口號 // 4253,3.,PDF
縛鷄行 // 4350,3.,PDF
不離西閣二首 // 4282,3.,PDF
西閣三度期大昌嚴明府同宿不到 // 3881,3.,PDF
自平 // 5269,3.,PDF
鷗 // 5214,3.,PDF
猿 // 5217,3.,PDF
黄魚 // 5226,3.,PDF
白小 // 5228,3.,PDF
麂 // 5219,3.,PDF
鸚鵡 // 4995,3.,PDF
雞 // 5223,3.,PDF
西閣曝日 // 4278,3.,PDF
月圓 // 3904,3.,PDF
中宵 // 3906,3.,PDF
白帝樓 // 4272,3.,PDF
送王十六判官 // 4235,3.,PDF
奉送卿二翁統節度鎮軍還江陵 // 5250,3.,PDF
閣夜 // 4256,3.,PDF
白帝城最高樓 // 3564,3.,PDF
覽鏡呈柏中丞 // 4299,3.,PDF
西閣夜 // 3879,3.,PDF
瀼西寒望 // 4268,3.,PDF
陪柏中丞觀宴將士二首 // 4303,3.,PDF
奉漢中王手札報韋侍御蕭尊師亡 // 3896,3.,PDF
送鮮于萬州遷巴州 // 5342,3.,PDF
有歎 // 5374,3.,PDF
不寐 // 3910,3.,PDF
灩澦堆 // 3737,3.,PDF
白帝城樓 // 4275,3.,PDF
寄杜位 // 5243,3.,PDF
冬深 // 5646,3.,PDF
奉送十七舅下邵桂 // 5345,3.,PDF
謁眞諦寺禪師 // 5257,3.,PDF
立春 // 4361,3.,PDF
雨 // 3683,3.,PDF
南楚 // 3485,3.,PDF
入宅三首 // 4420,3.,PDF
赤甲 // 4428,3.,PDF
一室 // 2300,3.,PDF
老病 // 4379,3.,PDF
愁 // 4387,3.,PDF
江雨有懷鄭典設 // 4462,3.,PDF
雨不絶 // 3708,3.,PDF
病柏 // 2358,3.,PDF
病橘 // 2364,3.,PDF
枯㯶 // 2371,3.,PDF
枯柟 // 2377,3.,PDF
憶昔二首 // 3236,3.,PDF
晝夢 // 4393,3.,PDF
熟食日示宗文宗武 // 4466,3.,PDF
又示兩兒 // 4470,3.,PDF
陪諸公上白帝城頭宴越公堂之作 // 3561,3.,PDF
晴二首 // 4404,3.,PDF
雨 // 4410,3.,PDF
卜居 // 4442,3.,PDF
玉腕騮 // 5244,3.,PDF
暮春題瀼西新賃草屋五首 // 4446,3.,PDF
引水 // 3544,3.,PDF
甘園 // 2798,3.,PDF
承聞河北諸道節度入朝歡喜口號絶句十二首 // 4507,3.,PDF
得舍弟觀書自中都已達江陵今茲暮春月末行李合到夔州悲喜相兼團圓可待賦詩即事情見乎詞 // 4474,3.,PDF
喜觀即到傷題短篇二首 // 4477,3.,PDF
寄薛三郎中據 // 4489,3.,PDF
喜聞盜賊蕃寇總退口號五首 // 5405,3.,PDF
即事 // 4438,3.,PDF
暮春 // 4433,3.,PDF
晚登瀼上堂 // 4496,3.,PDF
李潮八分小篆歌 // 4213,3.,PDF
醉爲馬墜諸公攜酒相看 // 4501,3.,PDF
往在 // 4129,3.,PDF
雨 // 4679,3.,PDF
寄李十五秘書二首 // 3607,3.,PDF
豎子至 // 4536,3.,PDF
舍弟觀歸藍田迎新婦送示兩篇 // 4607,3.,PDF
園 // 4540,3.,PDF
歸 // 4543,3.,PDF
諸葛廟 // 4708,3.,PDF
課伐木 // 4556,3.,PDF
園人送瓜 // 4551,3.,PDF
信行遠修水筒 // 3664,3.,PDF
行官張望補稻畦水歸 // 4627,3.,PDF
催宗文樹雞栅 // 3670,3.,PDF
上後園山脚 // 4578,3.,PDF
雷 // 3619,3.,PDF
火 // 3643,3.,PDF
雨 // 3694,3.,PDF
贈李十五丈别 // 3726,3.,PDF
季夏送鄉弟韶陪黄門從叔朝謁 // 4614,3.,PDF
返照 // 3940,3.,PDF
熱三首 // 3626,3.,PDF
示獠奴阿段 // 3546,3.,PDF
奉送王信州崟北歸 // 4584,3.,PDF
夔州歌十絶句 // 3747,3.,PDF
七月三日亭午已後校熱退晚加涼穩睡有詩因論壯年樂事戲呈元二十一曹長 // 3633,3.,PDF
牽牛織女 // 3649,3.,PDF
秋行官張望催促東渚耗稻向畢清晨遣女奴阿稽豎子阿段往問 // 4644,3.,PDF
月 // 4593,3.,PDF
奉漢中王手札 // 3890,3.,PDF
見螢火 // 4692,3.,PDF
送十五弟侍御使蜀 // 4604,3.,PDF
暇日小園散病將種秋菜督勒耕牛兼書觸目 // 4673,3.,PDF
洞房 // 4965,3.,PDF
宿昔 // 4969,3.,PDF
能畫 // 4972,3.,PDF
鬬雞 // 4976,3.,PDF
歷歷 // 4979,3.,PDF
洛陽 // 4982,3.,PDF
驪山 // 4985,3.,PDF
提封 // 4988,3.,PDF
白露 // 4704,3.,PDF
孟氏 // 4776,3.,PDF
吾宗 // 4781,3.,PDF
第五弟豐獨在江左近三四載寂無消息覓使寄此二首 // 4718,3.,PDF
鄭典設自施州歸 // 5281,3.,PDF
阻雨不得歸瀼西甘林 // 4653,3.,PDF
又上後園山脚 // 4659,3.,PDF
柴門 // 4566,3.,PDF
貽華陽柳少府 // 3612,3.,PDF
種萵苣 // 3686,3.,PDF
秋風二首 // 4686,3.,PDF
同元使君舂陵行 // 4813,3.,PDF
甘林 // 4667,3.,PDF
雨 // 3698,3.,PDF
别李秘書始興寺所居 // 4750,3.,PDF
寄狄明府博濟 // 4803,3.,PDF
寄韓諫議注 // 4822,3.,PDF
奉送韋中丞之晉赴湖南 // 5339,3.,PDF
謁先主廟 // 4145,3.,PDF
秋野五首 // 4921,3.,PDF
簡吴郎司法 // 5054,3.,PDF
又呈吴郎 // 5056,3.,PDF
聽楊氏歌 // 3863,3.,PDF
秋日夔府詠懷奉寄鄭監李賓客一百韻 // 4834,3.,PDF
送田四弟將軍 // 5042,3.,PDF
白首 // 3915,3.,PDF
草閣 // 3924,3.,PDF
江月 // 3927,3.,PDF
社日兩首 // 5001,3.,PDF
夔府書懷四十韻 // 4161,3.,PDF
巫峽弊廬奉贈侍御四舅别之澧朗 // 4773,3.,PDF
溪上 // 4698,3.,PDF
樹間 // 4702,3.,PDF
八月十五夜月二首 // 5005,3.,PDF
十六夜玩月 // 5010,3.,PDF
十七夜對月 // 5013,3.,PDF
玩月呈漢中王 // 2681,3.,PDF
驅豎子摘蒼耳 // 3678,3.,PDF
詠懷古跡五首 // 3841,3.,PDF
九月一日過孟十二倉曹十四主簿兄弟 // 5045,3.,PDF
過客相尋 // 4533,3.,PDF
孟倉曹步趾領新酒醬二物滿器見遺老夫 // 5047,3.,PDF
課小豎鉏斫舍北果林枝蔓荒穢淨訖移牀 // 4934,3.,PDF
秋日閑居二首 // 4934,3.,PDF
峽口二首 // 4224,3.,PDF
村雨 // 3271,3.,PDF
寒雨朝行視園樹 // 5128,3.,PDF
偶題 // 4194,3.,PDF
雨晴 // 3918,3.,PDF
晚晴吴郎見過北舍 // 5061,3.,PDF
解悶十二首 // 4940,3.,PDF
復愁十二首 // 5063,3.,PDF
南極 // 4231,3.,PDF
搖落 // 3921,3.,PDF
季秋江村 // 5124,3.,PDF
季秋蘇五弟纓江樓夜宴崔十三評事韋少府姪三首 // 5116,3.,PDF
送孟十二倉曹赴東京選 // 5050,3.,PDF
憑孟倉曹將書覓土婁舊莊 // 5052,3.,PDF
耳聾 // 5140,3.,PDF
小園 // 5126,3.,PDF
即事 // 5135,3.,PDF
自瀼西荆扉且移居東屯茅屋四首 // 5021,3.,PDF
題柏大兄弟山居屋壁二首 // 5106,3.,PDF
暝 // 5032,3.,PDF
茅堂檢校收稻二首 // 5201,3.,PDF
夜二首 // 5158,3.,PDF
東屯月夜 // 5191,3.,PDF
東屯北崦 // 5194,3.,PDF
雲 // 5156,3.,PDF
獨坐二首 // 5143,3.,PDF
雨四首 // 5164,3.,PDF
戲寄崔評事表姪蘇五表弟韋大少府諸侄 // 5122,3.,PDF
傷秋 // 5133,3.,PDF
秋峽 // 5153,3.,PDF
秋興八首 // 3789,3.,PDF
遠遊 // 3912,3.,PDF
從驛次草堂後至東屯茅屋二首 // 5196,3.,PDF
晨雨 // 4416,3.,PDF
天池 // 4915,3.,PDF
贈韋贊善别 // 2850,3.,PDF
大覺蘭若 // 5188,3.,PDF
戲作寄上漢中王二首 // 2899,3.,PDF
覃山人隱居 // 5098,3.,PDF
柏學士茅屋 // 5102,3.,PDF
贈李八秘書别三十韻 // 4725,3.,PDF
送李秘書赴杜相公幕 // 4743,3.,PDF
大曆二年九月三十日 // 5205,3.,PDF
十月一日 // 5207,3.,PDF
戲作俳諧體遣悶二首 // 5171,3.,PDF
暫往白帝復還東屯 // 5199,3.,PDF
刈稻了詠懷 // 5210,3.,PDF
瞿唐兩崖 // 4239,3.,PDF
瞿唐懷古 // 4244,3.,PDF
柳司馬至 // 5332,3.,PDF
孟冬 // 5212,3.,PDF
悶 // 5239,3.,PDF
雷 // 5232,3.,PDF
朝二首 // 5235,3.,PDF
寫懷二首 // 5288,3.,PDF
可歎 // 5297,3.,PDF
觀公孫大娘弟子舞劍器行 // 5308,3.,PDF
冬至 // 5325,3.,PDF
小至 // 5328,3.,PDF
舍弟觀赴藍田取妻子到江陵喜寄三首 // 5347,3.,PDF
别李義 // 5379,3.,PDF
送高司直尋封閬州 // 5335,3.,PDF
壯遊 // 4083,3.,PDF
君不見簡蘇徯 // 4754,3.,PDF
贈蘇四徯 // 4758,3.,PDF
別蘇徯赴湖南幕 // 4764,3.,PDF
反照 // 5018,3.,PDF
向夕 // 5230,3.,PDF
曉望 // 5030,3.,PDF
錦樹行 // 5265,3.,PDF
赤霄行 // 3377,3.,PDF
前苦寒二首 // 5360,3.,PDF
寄裴施州 // 5275,3.,PDF
奉酬薛十二丈判官見贈 // 4786,3.,PDF
晚晴 // 5369,3.,PDF
復陰 // 5372,3.,PDF
後苦寒二首 // 5364,3.,PDF
夜歸 // 5357,3.,PDF
寄柏學士林居 // 5110,3.,PDF
寄從孫崇簡 // 5113,3.,PDF
奉送蜀州柏二别駕將中丞命赴江陵起居衛尚書太夫人因示從弟行軍司馬位 // 4310,3.,PDF
昔遊 // 4110,3.,PDF
虎牙行 // 5261,3.,PDF
晚 // 5035,3.,PDF
荆南兵馬使太常卿趙公大食刀歌 // 4318,3.,PDF
太歲日 // 5396,3.,PDF
元日示宗武 // 5385,3.,PDF
又示宗武 // 5388,3.,PDF
遠懷舍弟穎觀等 // 5391,3.,PDF
續得觀書迎就當陽居止正月中旬定出三峽 // 5393,3.,PDF
將别巫峽贈南卿兄瀼西果園四十畝 // 5421,3.,PDF
送大理封主簿五郎親事不合却赴通州主簿前閬州賢子余與主簿平章鄭氏女子垂欲納采鄭氏伯父京書至女子已許他族親事遂停 // 5413,3.,PDF
人日兩首 // 5400,3.,PDF
月 // 4593,3.,PDF
江梅 // 4367,3.,PDF
庭草 // 4371,3.,PDF
月 // 4593,3.,PDF
大曆三年春白帝城放舡出瞿塘峽久居夔府將適江陵漂泊有詩凡四十韻 // 5434,3.,PDF
巫山縣汾州唐使君十八弟宴别兼諸公攜酒樂相送率題小詩留於屋壁 // 5425,3.,PDF
春夜峽州田侍御長史津亭留宴得筵字 // 5432,3.,PDF
送王十五判官扶侍還黔中得開字 // 2870,3.,PDF
宿青溪驛奉懷張員外十五兄之緒 // 3393,3.,PDF
敬寄族弟唐十八史君 // 5427,3.,PDF
泊松滋江亭 // 5452,3.,PDF
行次古城店泛江作不揆鄙拙奉呈江陵幕府諸公 // 5455,3.,PDF
乘雨入行軍六弟宅 // 5458,3.,PDF
宴胡侍御書堂 // 5462,3.,PDF
書堂飲既夜復邀李尚書下馬月下賦絶句 // 5464,3.,PDF
南征 // 5684,3.,PDF
地隅 // 5591,3.,PDF
歸夢 // 5685,3.,PDF
奉送蘇州李二十五長史丈之任 // 5466,3.,PDF
暮春江陵送馬大卿公恩命追赴闕下 // 5469,3.,PDF
暮春陪李尚書李中丞過鄭監湖亭泛舟 // 5475,3.,PDF
蠶穀行 // 5932,3.,PDF
短歌行 // 5483,3.,PDF
喜雨 // 3368,3.,PDF
和江陵宋大少府暮春雨後同諸公及舍弟宴書齋 // 5473,3.,PDF
宇文晁尚書之甥崔彧司業之孫尚書之子重泛鄭監前湖 // 5477,3.,PDF
奉賀陽城郡王太夫人恩命加鄧國太夫人 // 5037,3.,PDF
王兵馬使二角鷹 // 4328,3.,PDF
惜别行送向卿進奉端午御衣之上都 // 5497,3.,PDF
夏日楊長寧宅送崔侍御常正字入京 // 5500,3.,PDF
夏夜李尚書筵送宇文石首赴縣聯句 // 5503,3.,PDF
多病執熱奉懷李尚書 // 5507,3.,PDF
水宿遣興奉呈羣公 // 5510,3.,PDF
昔遊 // 5180,3.,PDF
江陵望幸 // 2982,3.,PDF
遣悶 // 5522,3.,PDF
江陵節度陽城郡王新樓成王請嚴侍御判官賦七字句同作 // 5530,3.,PDF
又作此奉衛王 // 5534,3.,PDF
江漲 // 2263,3.,PDF
毒熱寄簡崔評事十六弟 // 3658,3.,PDF
江邊星月二首 // 5538,3.,PDF
舟月對驛近寺 // 5526,3.,PDF
舟中 // 5528,3.,PDF
遣懷 // 4119,3.,PDF
舟中出江陵南浦奉寄鄭少尹審 // 5593,3.,PDF
官亭夕坐戲簡顔十少府 // 5622,3.,PDF
秋日荆南述懷三十韻 // 5542,3.,PDF
江上 // 3930,3.,PDF
江漢 // 5575,3.,PDF
秋日荆南送石首薛明府辭滿告别奉寄薛尚書頌德敘懷斐然之作三十韻 // 5557,3.,PDF
哭李尚書 // 5601,3.,PDF
重題 // 5607,3.,PDF
獨坐 // 5568,3.,PDF
暮歸 // 5571,3.,PDF
哭李常侍嶧二首 // 5579,3.,PDF
久客 // 5589,3.,PDF
久雨期王將軍不至 // 5253,3.,PDF
見王監兵馬使説近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生騫飛避暖勁翮思秋之甚眇不可見請余賦詩二首 // 4337,3.,PDF
移居公安山館 // 5598,3.,PDF
送覃拾貳判官 // 5586,3.,PDF
醉歌行 // 5609,3.,PDF
移居公安敬贈衛大郎 // 5624,3.,PDF
公安送韋二少府匡贊 // 5628,3.,PDF
贈虞十五司馬 // 2321,3.,PDF
公安縣懷古 // 5631,3.,PDF
呀鶻行 // 5584,3.,PDF
公安送李二十九弟晉肅入蜀余下沔鄂 // 5639,3.,PDF
北風 // 5724,3.,PDF
憶昔行 // 5489,3.,PDF
宴王使君宅題二首 // 5633,3.,PDF
覽柏中丞兼子侄數人除官制詞因述父子兄弟四美載歌絲綸 // 4291,3.,PDF
留别公安太易沙門 // 5642,3.,PDF
曉發公安 // 5649,3.,PDF
歲晏行 // 5661,3.,PDF
夜聞𥷑篥 // 5659,3.,PDF
發劉郎浦 // 5653,3.,PDF
泊岳陽城下 // 5667,3.,PDF
纜船苦風戲題四韻奉簡鄭十三郎判官 // 5670,3.,PDF
登岳陽樓 // 5673,3.,PDF
陪裴使君登岳陽樓 // 5680,3.,PDF
贈韋七贊善 // 6011,3.,PDF
過南岳入洞庭湖 // 5689,3.,PDF
宿青草湖 // 5694,3.,PDF
宿白沙驛初過湖五里 // 5696,3.,PDF
上水遣懷 // 5708,3.,PDF
湘夫人廟 // 5699,3.,PDF
祠南夕望 // 5703,3.,PDF
遣遇 // 5715,3.,PDF
解憂 // 5718,3.,PDF
宿鑿石浦 // 5760,3.,PDF
早行 // 5755,3.,PDF
過津口 // 5774,3.,PDF
次空靈岸 // 5777,3.,PDF
宿花石戍 // 5780,3.,PDF
早發 // 5784,3.,PDF
次晚洲 // 5788,3.,PDF
登白馬潭 // 5705,3.,PDF
歸雁 // 5480,3.,PDF
野望 // 5757,3.,PDF
入喬口長沙北界 // 5722,3.,PDF
銅官渚守風 // 5728,3.,PDF
北風 // 5887,3.,PDF
雙楓浦 // 5730,3.,PDF
望嶽 // 5792,3.,PDF
小寒食日舟中作 // 6002,3.,PDF
清明二首 // 5743,3.,PDF
風雨看舟前落花戲爲新句 // 5989,3.,PDF
岳麓山道林二寺行 // 5732,3.,PDF
客從 // 5929,3.,PDF
絶句六首 // 3218,3.,PDF
奉酬寇十侍御錫見寄四韻復寄寇 // 6014,3.,PDF
上巳日徐司録林園宴集 // 5460,3.,PDF
江南逢李龜年 // 5993,3.,PDF
湘江宴餞裴二端公赴道州 // 5815,3.,PDF
寄李十四員外布十二韻 // 5517,3.,PDF
江閣卧病走筆寄呈崔盧兩侍御 // 6075,3.,PDF
潭州送韋員外迢牧韶州 // 5821,3.,PDF
江閣對雨有懷行營裴二端公 // 6079,3.,PDF
酬韋韶州見寄 // 5824,3.,PDF
樓上 // 5826,3.,PDF
千秋節有感二首 // 5828,3.,PDF
夜 // 5138,3.,PDF
晚秋長沙蔡五侍御飲筵送殷六參軍歸澧州覲省 // 5898,3.,PDF
湖南送敬十使君適廣陵 // 5852,3.,PDF
長沙送李十一 // 6090,3.,PDF
奉贈盧五丈參謀琚 // 5835,3.,PDF
登舟將適漢陽 // 5849,3.,PDF
重送劉十弟判官 // 5846,3.,PDF
暮秋將歸秦留别湖南幕府親友 // 6087,3.,PDF
送盧十四弟侍御護韋尚書靈櫬歸上都二十韻 // 5901,3.,PDF
暮秋枉裴道州手札率爾遣興寄近呈蘇渙侍御 // 5862,3.,PDF
奉贈李八丈判官曛 // 5871,3.,PDF
奉寄河南韋尹丈人 // 0161,3.,PDF
别董頲 // 5655,3.,PDF
奉送魏六丈佑之交廣 // 5908,3.,PDF
别張十三建封 // 5876,3.,PDF
對雪 // 5919,3.,PDF
冬晚送長孫漸舍人 // 5923,3.,PDF
暮冬送蘇四郎徯兵曹適桂州 // 5926,3.,PDF
風疾舟中伏枕書懷三十韻奉呈湖南親友 // 6093,3.,PDF
幽人 // 5889,3.,PDF
奉贈蕭二十使君 // 5965,3.,PDF
奉送二十三舅録事之攝郴州崔偉 // 5973,3.,PDF
送魏二十四司直充嶺南掌選崔郎中判官兼寄韋韶州 // 5976,3.,PDF
送趙十七明府之縣 // 5979,3.,PDF
追酬故高蜀州人日見寄 // 5941,3.,PDF
蘇大侍御渙靜者也旅於江側凡是不交州府之客人事都絶久矣肩輿江浦忽訪老夫舟檝而已茶酒内余請誦近詩肯吟數首才力素壯詞句動人接對明日憶其湧思雷出書篋几杖之外殷殷留金石聲賦八韻記異亦記老夫傾倒於蘇至矣 // 5855,3.,PDF
送重表姪王殊評事使南海 // 5948,3.,PDF
發潭州 // 5752,3.,PDF
燕子來舟中作 // 5999,3.,PDF
同豆盧峯貽主客李員外賢子棐知字韻 // 5982,3.,PDF
詠懷二首 // 5763,3.,PDF
酬郭十五判官 // 5799,3.,PDF
歸雁二首 // 5985,3.,PDF
白鳧行 // 5934,3.,PDF
朱鳳行 // 5938,3.,PDF
衡州送李大夫赴廣州 // 5803,3.,PDF
旅夜書懷 // 3428,3.,PDF
清明 // 6007,3.,PDF
題衡山縣文宣王廟新學堂呈陸宰 // 6048,3.,PDF
入衡州 // 6018,3.,PDF
白馬 // 6036,3.,PDF
逃難 // 6033,3.,PDF
迴棹 // 6069,3.,PDF
過洞庭湖 // 6083,3.,PDF
憶鄭南 // 3595,3.,PDF
舟中苦熱遣懷奉呈陽中丞通簡臺省諸公 // 6039,3.,PDF
送顧八分文學適洪吉州 // 5612,3.,PDF
聶耒陽以僕阻水書致酒肉療饑荒江詩得代懷興盡本韻至縣呈聶令 // 6056,3.,PDF
遣興二首 // 1390,3.,PDF
客舊館 // 2902,3.,PDF
閬州奉送二十四舅使自京赴任青城 // 2930,3.,PDF
陪鄭公秋晚北池臨眺 // 3290,3.,PDF
哭台州鄭司户蘇少監 // 3312,3.,PDF
放船 // 3433,3.,PDF
遣悶戲呈路十九曹長 // 4397,3.,PDF
送惠二歸故居 // 4486,3.,PDF
登高 // 5092,3.,PDF
哭韋大夫之晉 // 5809,3.,PDF
惜别行送劉僕射判官 // 5841,3.,PDF
喜闻官軍已臨賊寇二十韻 // 0972,3.,PDF
行次古城店泛江作不揆鄙拙奉呈江陵慕府諸公 // 5455,3.,PDF
虢國夫人 // 0353,3.,PDF
避地 // 0745,3.,PDF
遣興三首 // 1197,3.,PDF
杜鵑行 // 1994,3.,PDF
雨二首 // 3702,3.,PDF
送靈州李判官 // 0896,3.,PDF
與嚴二歸奉禮别 // 2949,3.,PDF
東津送韋諷攝閬州録事 // 2636,3.,PDF
贈裴南部 // 2952,3.,PDF
巴山 // 2979,3.,PDF
早花 // 3014,3.,PDF
遣憂 // 2976,3.,PDF
愁坐 // 2958,3.,PDF
陪王侍御宴通泉東山野亭 // 2737,3.,PDF
花底 // 2761,3.,PDF
柳邊 // 2764,3.,PDF

=====
頁碼說名：
0042,上PDF內PDF
0042,蕭滌非主編《杜甫全集校注》頁碼
蔡梦弼《杜工部草堂詩箋》清錢泰吉跋抄本

https://commons.wikimedia.org/wiki/File:NLC892-411999016738-75200_%E6%9D%9C%E5%B7%A5%E9%83%A8%E8%8D%89%E5%A0%82%E8%A9%A9%E7%AE%8B_%E7%AC%AC1%E5%86%8A.pdf
